ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
48,TEXAS,TX,48113,Dallas,48113012500,"Census Tract 125, Dallas County, Texas",1.207813542848,8200,887,2635,40,2486,118,1614,818,296,170,18151,2118,1653,387,782,182,2501,564,634,261,311,181,6320,963,1184,325,0,26,16,26,114,87,88,75,11,13,19.7,10.1,7.3,3.7,18151.0,2118.0,35.4,7.3,9.5,2.3,30.5,6.0,7.7,3.3,12.5,7.3,77.1,8.3,16.0,4.0,0.0,1.0,0.6,1.0,4.6,3.5,3.5,3.0,0.1,0.2,0.6683,0.7445,0.7666,0.8531,3.0325,0.8236,0.3196,0.7888,0.2017,0.6737,1.9838,0.4672,0.6943,0.841,1.5353,0.7819,0.0,0.417,0.5738,0.4349,0.5245,1.9502,0.3514,8.5018,0.6649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3015,910,36.8,9.0,4106
48,TEXAS,TX,48113,Dallas,48113012601,"Census Tract 126.01, Dallas County, Texas",0.855411297612,6209,615,2074,69,1860,123,862,439,105,61,17973,2104,1304,282,405,73,1836,372,446,143,253,108,5417,648,1000,278,683,147,0,19,241,101,36,33,0,19,13.9,6.7,3.3,1.9,17973.0,2104.0,36.1,6.8,6.5,1.3,29.6,5.2,7.2,2.3,13.6,5.8,87.2,5.9,17.9,4.6,32.9,7.0,0.0,1.9,13.0,5.4,1.9,1.8,0.0,0.3,0.4925,0.2593,0.7731,0.8611,2.386,0.6243,0.1375,0.7412,0.1657,0.7278,1.7722,0.3405,0.7932,0.8642,1.6574,0.8456,0.8583,0.0,0.9195,0.2542,0.0,2.032,0.3862,7.8476,0.5781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2024,562,32.6,7.6,2440
48,TEXAS,TX,48113,Dallas,48113012603,"Census Tract 126.03, Dallas County, Texas",0.35598797451,2087,166,702,22,662,40,174,107,48,31,26692,3178,273,97,252,40,549,91,132,54,27,22,1312,188,191,78,0,18,15,23,26,30,12,14,0,13,8.3,5.0,4.5,2.8,26692.0,3178.0,21.3,7.3,12.1,2.0,26.3,3.8,6.3,2.6,4.1,3.3,62.9,7.5,9.8,3.9,0.0,2.6,2.1,3.3,3.9,4.5,1.8,2.1,0.0,0.6,0.278,0.4242,0.4668,0.6507,1.8197,0.4446,0.4992,0.5413,0.1159,0.1461,1.3025,0.1274,0.5639,0.7249,1.2888,0.6578,0.0,0.5692,0.5134,0.2404,0.0,1.323,0.1464,5.734,0.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,144,21.3,6.8,963
48,TEXAS,TX,48113,Dallas,48113012604,"Census Tract 126.04, Dallas County, Texas",0.969314090326,6778,681,2927,74,2743,153,1312,685,206,147,21124,3036,898,264,499,93,1882,447,728,258,416,177,5115,833,698,324,1966,298,0,19,285,140,294,131,0,19,19.4,9.2,5.6,3.8,21124.0,3036.0,22.9,6.5,7.4,1.6,27.8,6.0,10.7,3.8,15.2,6.4,75.5,9.7,11.8,5.4,67.2,10.1,0.0,1.4,10.4,5.1,10.7,4.7,0.0,0.3,0.6605,0.5709,0.6632,0.6813,2.5759,0.6836,0.1853,0.6433,0.4235,0.7902,2.0423,0.5104,0.6796,0.7747,1.4543,0.7416,0.9723,0.0,0.868,0.8352,0.0,2.6755,0.6664,8.748,0.6947,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1965,530,29.0,6.9,2027
48,TEXAS,TX,48113,Dallas,48113012701,"Census Tract 127.01, Dallas County, Texas",1.09061073634,5990,745,2175,34,1930,118,1573,490,177,61,17340,1900,1397,300,941,147,1622,343,787,201,258,96,4324,826,1094,309,315,104,0,19,175,87,295,107,209,154,27.3,7.8,6.7,2.3,17340.0,1900.0,36.1,6.7,15.7,2.8,27.1,4.6,13.6,2.9,13.4,4.9,72.2,10.5,19.8,5.1,14.5,4.8,0.0,1.8,9.1,4.5,15.3,5.4,3.5,2.5,0.82,0.69,0.7904,0.8611,3.1615,0.8553,0.6974,0.5956,0.6261,0.7184,2.6375,0.8514,0.6471,0.8866,1.5337,0.781,0.6938,0.0,0.8279,0.9238,0.8921,3.3376,0.9004,10.6703,0.9282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1745,606,30.2,8.2,3491
48,TEXAS,TX,48113,Dallas,48113012702,"Census Tract 127.02, Dallas County, Texas",0.45624708085,3420,330,1107,22,1054,54,637,290,48,45,17991,1816,738,171,275,83,986,174,403,108,72,49,2608,354,347,141,21,23,8,12,47,36,43,29,10,4,18.7,7.8,2.9,2.6,17991.0,1816.0,34.9,7.0,8.0,2.7,28.8,4.3,11.8,3.4,6.8,4.7,76.3,7.3,10.8,4.3,1.9,2.1,0.7,1.0,4.5,3.4,4.1,2.7,0.3,0.1,0.6396,0.2009,0.7725,0.847,2.46,0.6465,0.2217,0.6966,0.5011,0.3194,1.7388,0.3218,0.6865,0.7506,1.4371,0.7309,0.3686,0.4364,0.5652,0.4947,0.6337,2.4986,0.5908,8.1345,0.6177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,231,31.7,5.6,1294
48,TEXAS,TX,48113,Dallas,48113012800,"Census Tract 128, Dallas County, Texas",1.781965749744,7115,462,3275,45,3084,163,881,384,125,98,40015,4983,808,221,1416,139,1232,222,637,181,64,52,2986,559,479,265,65,103,16,24,45,66,24,32,9,4,12.4,5.3,3.2,2.5,40015.0,4983.0,14.6,3.6,19.9,2.0,17.3,2.9,9.0,2.5,2.1,1.7,42.0,7.4,7.4,4.0,2.0,3.2,0.5,0.7,1.5,2.2,0.8,1.1,0.1,0.1,0.439,0.2453,0.1771,0.4948,1.3562,0.2988,0.8625,0.1106,0.2929,0.0507,1.3167,0.132,0.3575,0.6496,1.0071,0.5168,0.3745,0.3952,0.236,0.1047,0.5245,1.6349,0.2344,5.3149,0.2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,493,20.4,6.8,4446
48,TEXAS,TX,48113,Dallas,48113012900,"Census Tract 129, Dallas County, Texas",1.84265442041,4622,363,2432,38,2385,80,382,241,16,22,57913,6977,176,125,853,163,623,216,394,162,78,58,1307,497,86,111,147,91,0,13,39,58,99,67,0,13,8.3,5.0,0.5,0.7,57913.0,6977.0,4.6,3.2,18.5,3.5,13.5,4.6,8.5,3.5,3.3,2.5,28.3,10.5,1.9,2.5,6.0,3.7,0.0,1.6,1.6,2.5,4.2,2.8,0.0,0.3,0.278,0.0142,0.0636,0.1588,0.5146,0.0618,0.8166,0.0524,0.2555,0.1056,1.2301,0.1032,0.197,0.294,0.491,0.2244,0.5296,0.0,0.2479,0.5026,0.0,1.2801,0.1366,3.5158,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,243,10.3,5.1,3497
48,TEXAS,TX,48113,Dallas,48113013004,"Census Tract 130.04, Dallas County, Texas",1.589806645364,6729,314,2725,31,2655,82,380,185,38,37,61181,6795,216,86,1186,200,1823,166,530,165,30,39,784,458,85,103,460,112,0,19,0,26,281,131,230,147,5.8,2.9,1.2,1.2,61181.0,6795.0,4.5,1.7,17.6,2.7,27.1,2.1,8.2,2.5,1.1,1.5,11.7,6.8,1.4,1.7,16.9,4.1,0.0,1.5,0.0,1.0,10.6,4.9,3.4,2.2,0.1806,0.04,0.0544,0.1547,0.4297,0.0413,0.7825,0.5956,0.2348,0.022,1.6349,0.267,0.0302,0.2219,0.2521,0.0997,0.7249,0.0,0.0,0.8325,0.8894,2.4468,0.5642,4.7635,0.1763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,160,5.2,2.5,4853
48,TEXAS,TX,48113,Dallas,48113013005,"Census Tract 130.05, Dallas County, Texas",0.784448452726,3556,266,1799,38,1644,87,84,95,20,26,50492,5560,31,24,752,123,807,161,485,128,93,53,633,383,0,52,305,73,0,13,22,37,199,77,0,13,2.4,2.6,1.1,1.4,50492.0,5560.0,1.1,0.9,21.1,3.3,22.7,4.2,13.6,3.5,5.7,3.2,17.8,10.7,0.0,1.6,17.0,4.1,0.0,2.2,1.3,2.3,12.1,4.5,0.0,0.4,0.0449,0.0358,0.0975,0.0251,0.2033,0.0084,0.8959,0.3152,0.6261,0.2435,2.0807,0.5394,0.0796,0.0,0.0796,0.0224,0.7274,0.0,0.2094,0.8709,0.0,1.8077,0.296,4.1713,0.1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,100,4.2,2.8,3245
48,TEXAS,TX,48113,Dallas,48113013007,"Census Tract 130.07, Dallas County, Texas",0.607233040154,3835,343,1418,38,1311,91,494,290,120,86,34693,4341,800,213,430,87,1112,246,228,99,44,54,2326,400,547,190,198,109,0,13,136,64,0,13,0,13,12.9,7.2,5.8,4.0,34693.0,4341.0,30.8,7.0,11.2,2.7,29.0,5.9,5.9,2.7,3.4,4.2,60.7,8.9,15.7,5.3,14.0,7.7,0.0,2.8,10.4,4.9,0.0,3.0,0.0,0.3,0.4559,0.5946,0.2621,0.8043,2.1169,0.541,0.4329,0.7083,0.0954,0.1092,1.3458,0.1433,0.548,0.8368,1.3848,0.7037,0.6867,0.0,0.868,0.0,0.0,1.5547,0.2091,6.4022,0.3804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,257,23.0,5.6,1553
48,TEXAS,TX,48113,Dallas,48113013008,"Census Tract 130.08, Dallas County, Texas",0.697567008482,3855,260,1475,35,1439,52,584,243,100,95,49072,7583,213,105,617,36,1131,180,358,104,113,69,1601,336,404,174,332,122,0,13,99,66,25,35,0,13,15.1,6.2,5.3,4.8,49072.0,7583.0,8.6,4.0,16.0,1.3,29.3,4.2,9.3,2.8,7.9,4.8,41.5,8.3,11.4,4.9,22.5,8.3,0.0,2.7,6.9,4.6,1.7,2.4,0.0,0.3,0.5362,0.5347,0.1051,0.2988,1.4748,0.3385,0.7142,0.7234,0.316,0.3942,2.1478,0.5807,0.3502,0.7651,1.1153,0.5748,0.7823,0.0,0.7326,0.2283,0.0,1.7432,0.2737,6.4811,0.3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,203,11.9,4.8,2693
48,TEXAS,TX,48113,Dallas,48113013009,"Census Tract 130.09, Dallas County, Texas",0.63979224961,5182,407,1935,61,1812,98,790,343,99,66,35465,4026,266,147,570,103,1648,200,498,133,232,86,2549,591,176,153,580,162,0,19,131,79,136,103,0,19,15.3,6.3,3.9,2.5,35465.0,4026.0,8.7,4.6,11.0,1.9,31.8,2.9,9.6,2.7,12.8,4.7,49.2,10.7,3.9,3.3,30.0,8.3,0.0,2.0,7.2,4.4,7.5,5.7,0.0,0.4,0.5429,0.3468,0.247,0.3024,1.4391,0.3262,0.4189,0.8472,0.3419,0.6901,2.2981,0.6815,0.434,0.4857,0.9197,0.4682,0.8393,0.0,0.7452,0.7144,0.0,2.2989,0.4993,6.9558,0.4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,300,13.7,5.5,1951
48,TEXAS,TX,48113,Dallas,48113013010,"Census Tract 130.10, Dallas County, Texas",0.542267903736,5072,487,2200,42,2015,96,1134,419,120,77,19137,2363,879,174,256,71,1482,300,222,88,344,120,4234,515,1117,286,1724,196,0,19,234,89,179,95,0,19,22.4,7.7,4.1,2.6,19137.0,2363.0,30.4,5.7,5.0,1.4,29.2,5.2,4.4,1.7,17.1,5.9,83.5,6.2,25.4,6.1,78.4,8.8,0.0,1.8,11.6,4.4,8.9,4.6,0.0,0.4,0.7312,0.3715,0.7333,0.7988,2.6348,0.7031,0.07,0.7179,0.0381,0.8586,1.6846,0.29,0.7536,0.9392,1.6928,0.8695,0.9874,0.0,0.8935,0.7775,0.0,2.6584,0.6595,8.6706,0.6847,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1607,359,31.7,6.3,3257
48,TEXAS,TX,48113,Dallas,48113013011,"Census Tract 130.11, Dallas County, Texas",0.369500000102,4991,512,2262,37,1900,108,1535,442,158,88,17375,2121,924,220,118,56,1764,340,352,192,366,122,4440,558,844,203,1638,197,0,13,348,119,116,63,0,13,30.8,8.0,6.0,3.2,17375.0,2121.0,33.6,7.5,2.4,1.1,35.3,5.8,7.1,3.7,19.3,6.3,89.0,6.5,19.4,4.3,72.4,8.6,0.0,1.8,18.3,6.2,6.1,3.3,0.0,0.3,0.8637,0.6195,0.79,0.8372,3.1104,0.8419,0.0212,0.9463,0.1584,0.9088,2.0347,0.5064,0.8133,0.8808,1.6941,0.8703,0.9795,0.0,0.9734,0.6413,0.0,2.5942,0.6342,9.4334,0.7892,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,1,0,0,2,4,1754,323,35.1,5.5,4069
48,TEXAS,TX,48113,Dallas,48113013101,"Census Tract 131.01, Dallas County, Texas",1.001911137778,2951,279,1312,21,1243,61,111,115,21,24,107087,19463,100,108,763,148,686,121,293,142,59,45,301,408,0,52,172,59,0,13,0,18,74,48,93,108,3.9,3.9,1.4,1.6,107087.0,19463.0,4.6,4.7,25.9,4.0,23.2,3.5,10.2,4.8,4.7,3.7,10.2,13.8,0.0,1.8,13.1,4.6,0.0,3.0,0.0,1.5,6.0,3.8,3.2,3.6,0.101,0.0507,0.008,0.1588,0.3185,0.0228,0.9635,0.3468,0.389,0.18,1.8793,0.4011,0.0193,0.0,0.0193,0.0057,0.6733,0.0,0.0,0.6357,0.8839,2.1929,0.4537,4.41,0.1413,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,22,0.6,0.8,3841
48,TEXAS,TX,48113,Dallas,48113013102,"Census Tract 131.02, Dallas County, Texas",0.523141568962,1894,159,887,29,805,53,45,28,29,20,72128,7846,15,25,525,89,306,62,163,46,18,14,160,218,8,52,0,18,17,26,0,18,10,10,17,19,2.4,1.5,2.7,1.9,72128.0,7846.0,1.0,1.6,27.7,4.9,16.2,3.0,8.7,2.5,2.2,1.8,8.4,11.5,0.4,2.9,0.0,2.1,1.9,3.0,0.0,2.3,1.2,1.3,0.9,1.0,0.0449,0.1745,0.0318,0.0214,0.2726,0.0144,0.9772,0.0884,0.2693,0.0553,1.3902,0.1603,0.0113,0.0769,0.0882,0.0254,0.0,0.5557,0.0,0.1546,0.7383,1.4486,0.179,3.1996,0.043,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,47,32,2.5,1.7,1755
48,TEXAS,TX,48113,Dallas,48113013104,"Census Tract 131.04, Dallas County, Texas",0.21205494044,1002,108,652,18,608,38,29,30,0,13,61870,10137,14,20,259,80,108,33,130,51,31,24,201,164,0,52,306,68,0,13,7,16,52,33,0,13,2.9,3.0,0.0,6.1,61870.0,10137.0,1.7,2.4,25.8,6.8,10.8,3.1,13.0,4.7,5.1,4.0,20.1,16.3,0.0,5.6,46.9,10.4,0.0,5.9,1.2,2.7,8.6,5.4,0.0,1.3,0.0621,0.0,0.0513,0.0469,0.1603,0.0042,0.9627,0.0339,0.5857,0.2052,1.7875,0.348,0.1064,0.0,0.1064,0.0323,0.9216,0.0,0.1978,0.7667,0.0,1.8861,0.324,3.9403,0.0983,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,59,33,5.9,3.3,342
48,TEXAS,TX,48113,Dallas,48113013105,"Census Tract 131.05, Dallas County, Texas",0.353044332862,7114,497,4066,96,3901,138,1120,489,121,77,30881,4544,602,256,521,138,924,292,440,140,418,197,4059,630,176,143,2565,347,0,19,178,119,236,122,9,4,15.7,6.6,2.3,1.5,30881.0,4544.0,12.2,5.0,7.3,2.1,13.0,4.0,6.2,2.0,10.7,5.0,57.1,7.9,2.6,2.1,63.1,8.4,0.0,1.0,4.6,3.1,6.0,3.1,0.1,0.1,0.5558,0.1285,0.3452,0.4206,1.4501,0.3291,0.1798,0.0482,0.1101,0.5725,0.9106,0.0442,0.5161,0.3718,0.8879,0.4501,0.9644,0.0,0.5738,0.6357,0.5245,2.6984,0.6762,5.947,0.3182,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1342,368,18.9,4.9,2325
48,TEXAS,TX,48113,Dallas,48113013200,"Census Tract 132, Dallas County, Texas",2.183934611434,6814,578,4318,138,3649,273,511,282,166,96,97734,16191,106,101,1975,295,780,243,865,297,145,106,1681,759,183,192,2168,332,0,19,46,58,425,185,0,19,7.5,4.0,4.2,2.4,97734.0,16191.0,2.0,1.9,29.0,3.8,11.4,3.4,12.7,3.9,4.0,2.9,24.7,10.9,2.7,2.9,50.2,7.5,0.0,0.9,1.3,1.6,11.6,4.9,0.0,0.3,0.2444,0.3845,0.0107,0.0583,0.6979,0.113,0.9822,0.0373,0.5654,0.1398,1.7247,0.3135,0.1542,0.382,0.5362,0.2536,0.9332,0.0,0.2094,0.86,0.0,2.0026,0.3737,4.9614,0.1995,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2,514,311,7.5,4.3,25417
48,TEXAS,TX,48113,Dallas,48113013300,"Census Tract 133, Dallas County, Texas",0.969889768408,1955,158,808,35,752,51,64,53,26,20,134896,17980,0,13,330,58,452,81,182,60,13,18,276,225,11,53,0,18,0,13,0,18,25,25,0,13,3.3,2.7,2.5,2.0,134896.0,17980.0,0.0,2.7,16.9,2.8,23.1,3.7,9.3,3.0,1.7,2.4,14.1,11.5,0.6,2.9,0.0,2.3,0.0,4.8,0.0,2.4,3.3,3.3,0.0,0.7,0.078,0.1498,0.0023,0.0,0.2301,0.0107,0.7548,0.3403,0.316,0.036,1.4471,0.182,0.0461,0.1119,0.158,0.0536,0.0,0.0,0.0,0.417,0.0,0.417,0.0236,2.2522,0.0077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,1.0,1.1,1848
48,TEXAS,TX,48113,Dallas,48113013400,"Census Tract 134, Dallas County, Texas",0.864403613192,1919,101,802,32,733,48,29,31,12,17,107054,16692,5,8,359,43,473,38,103,42,26,20,224,150,12,53,0,18,0,13,4,14,19,13,0,13,1.5,1.6,1.2,1.7,107054.0,16692.0,0.4,0.6,18.7,2.1,24.6,1.5,5.4,2.2,3.5,2.8,11.7,7.8,0.7,3.0,0.0,2.3,0.0,4.9,0.5,2.0,2.6,1.7,0.0,0.7,0.0201,0.04,0.0082,0.0098,0.0781,0.0004,0.8246,0.4346,0.0734,0.1134,1.446,0.1812,0.0302,0.1259,0.1561,0.052,0.0,0.0,0.1088,0.3399,0.0,0.4487,0.0261,2.1289,0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,1.8,1.4,5210
48,TEXAS,TX,48113,Dallas,48113013500,"Census Tract 135, Dallas County, Texas",1.14738124391,2310,172,940,30,893,53,41,33,21,14,138351,19894,8,12,378,47,527,82,89,38,25,18,276,244,3,50,0,18,0,13,0,18,4,7,0,13,1.8,1.4,1.6,1.0,138351.0,19894.0,0.5,0.7,16.4,2.0,22.8,3.1,3.9,1.6,2.8,2.1,11.9,10.5,0.1,2.3,0.0,2.0,0.0,4.2,0.0,2.1,0.4,0.8,0.0,0.6,0.0274,0.0649,0.0021,0.0111,0.1055,0.0012,0.7305,0.321,0.0262,0.0813,1.159,0.0856,0.0321,0.0386,0.0707,0.0197,0.0,0.0,0.0,0.0541,0.0,0.0541,0.0023,1.3893,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,0.4,0.6,4009
48,TEXAS,TX,48113,Dallas,48113013605,"Census Tract 136.05, Dallas County, Texas",1.072810275834,6117,437,2141,26,2141,26,338,326,106,63,53434,7492,172,110,1059,121,1642,299,442,146,155,101,1580,573,133,120,47,59,0,19,0,26,12,19,15,19,5.5,5.2,3.4,2.0,53434.0,7492.0,4.1,2.6,17.3,2.2,26.8,4.5,7.3,2.3,7.2,4.7,25.8,9.2,2.4,2.1,2.2,2.8,0.0,1.8,0.0,1.3,0.6,0.9,0.2,0.3,0.1695,0.2738,0.0802,0.1364,0.6599,0.1017,0.7716,0.5717,0.1708,0.35,1.8641,0.3905,0.1651,0.3512,0.5163,0.2399,0.385,0.0,0.0,0.0754,0.587,1.0474,0.09,4.0877,0.1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,190,4.6,3.2,3044
48,TEXAS,TX,48113,Dallas,48113013606,"Census Tract 136.06, Dallas County, Texas",0.899979437574,5842,532,2645,47,2475,120,668,360,123,106,44047,5150,559,332,760,234,1080,282,431,204,234,145,3125,692,613,262,873,287,0,19,112,116,54,51,35,38,11.5,6.6,3.3,2.8,44047.0,5150.0,13.3,7.7,13.0,4.0,18.5,4.5,7.4,3.4,9.5,5.9,53.5,10.8,11.0,4.6,33.0,10.9,0.0,1.5,4.5,4.7,2.2,2.0,0.6,0.6,0.4057,0.2593,0.1398,0.4543,1.2591,0.269,0.5511,0.1427,0.1787,0.4996,1.3721,0.1527,0.4788,0.7552,1.234,0.631,0.8598,0.0,0.5652,0.2923,0.7031,2.4204,0.5521,6.2856,0.361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,400,26.6,5.6,3067
48,TEXAS,TX,48113,Dallas,48113013607,"Census Tract 136.07, Dallas County, Texas",0.799728053274,3752,264,1367,34,1352,36,211,131,72,47,53141,6834,242,152,621,79,910,118,313,106,84,51,1351,331,277,124,136,64,0,13,61,50,58,48,8,4,5.6,3.4,3.6,2.4,53141.0,6834.0,9.5,5.8,16.6,2.2,24.3,2.6,8.3,3.1,6.2,3.8,36.0,8.5,7.9,3.5,9.9,4.7,0.0,2.9,4.5,3.7,4.3,3.5,0.2,0.1,0.1724,0.3049,0.0816,0.328,0.8869,0.1637,0.7404,0.4168,0.2413,0.277,1.6755,0.285,0.2865,0.6697,0.9562,0.4872,0.6199,0.0,0.5652,0.5103,0.587,2.2824,0.492,5.801,0.2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555,319,14.8,7.8,2447
48,TEXAS,TX,48113,Dallas,48113013608,"Census Tract 136.08, Dallas County, Texas",1.748753255704,2571,209,1056,58,1046,60,91,81,6,12,107341,21587,0,13,840,93,518,140,225,78,32,31,267,290,17,56,38,47,0,13,0,18,28,43,15,34,3.6,3.1,0.5,1.0,107341.0,21587.0,0.0,2.0,32.7,4.1,20.1,5.2,8.8,3.2,3.1,3.0,10.4,11.3,0.7,2.3,3.6,4.5,0.0,3.7,0.0,1.8,2.7,4.0,0.6,1.3,0.0891,0.0142,0.0078,0.0,0.1111,0.0015,0.9918,0.1951,0.2773,0.0939,1.5581,0.2291,0.0207,0.1259,0.1466,0.0488,0.4457,0.0,0.0,0.3533,0.7031,1.5021,0.1953,3.3179,0.0501,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,126,69,4.9,2.8,2284
48,TEXAS,TX,48113,Dallas,48113013609,"Census Tract 136.09, Dallas County, Texas",0.687549592092,4064,485,1322,35,1193,78,939,472,86,62,42839,8590,589,226,344,60,1475,270,180,101,136,74,2343,532,877,288,118,76,0,13,131,73,47,46,25,13,23.1,10.2,4.3,3.1,42839.0,8590.0,25.7,8.6,8.5,1.8,36.3,5.0,4.4,2.5,11.4,6.2,57.7,11.2,24.1,7.5,8.9,5.8,0.0,3.0,11.0,6.2,3.9,3.9,0.6,0.3,0.745,0.3975,0.1509,0.7332,2.0266,0.511,0.2534,0.9619,0.0381,0.6129,1.8663,0.3921,0.5207,0.9283,1.449,0.7376,0.5989,0.0,0.8808,0.4746,0.7031,2.6574,0.6593,7.9993,0.6023,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,2,946,289,23.3,5.8,2778
48,TEXAS,TX,48113,Dallas,48113013610,"Census Tract 136.10, Dallas County, Texas",1.070653510062,5197,473,1824,45,1752,83,513,276,154,77,43201,6739,726,249,569,111,1272,278,287,93,155,92,3115,549,873,299,389,120,11,16,105,74,7,11,19,13,9.9,5.1,4.9,2.4,43201.0,6739.0,20.9,6.3,10.9,2.2,24.5,4.9,5.5,1.8,8.8,5.2,59.9,9.1,18.1,6.0,21.3,6.6,0.6,0.9,6.0,4.2,0.4,0.6,0.4,0.2,0.3405,0.4814,0.1465,0.6444,1.6128,0.3779,0.4116,0.4288,0.0778,0.4547,1.3729,0.1528,0.5402,0.8659,1.4061,0.7152,0.7712,0.417,0.6758,0.0541,0.6645,2.5826,0.6288,6.9744,0.4539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1394,374,26.8,6.2,3176
48,TEXAS,TX,48113,Dallas,48113013611,"Census Tract 136.11, Dallas County, Texas",1.524674712882,2634,295,1557,32,1330,117,68,57,26,27,107962,18602,58,35,846,163,176,68,260,132,16,19,714,395,10,52,318,106,0,13,0,18,7,13,0,13,2.6,2.2,1.6,1.6,107962.0,18602.0,2.4,1.5,32.1,5.7,6.7,2.5,9.9,4.5,1.2,1.5,27.1,14.7,0.4,2.0,20.4,6.8,0.0,2.5,0.0,1.4,0.5,1.0,0.0,0.5,0.0531,0.0649,0.0075,0.0731,0.1986,0.0077,0.9904,0.0176,0.3708,0.0235,1.4023,0.1634,0.1813,0.0769,0.2582,0.1031,0.7636,0.0,0.0,0.0614,0.0,0.825,0.0579,2.6841,0.0192,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,175,181,6.6,6.5,3346
