year,stateabbr,statedesc,cityname,geographiclevel,datasource,category,uniqueid,measure,data_value_unit,datavaluetypeid,data_value_type,data_value,low_confidence_limit,high_confidence_limit,data_value_footnote_symbol,data_value_footnote,populationcount,geolocation,categoryid,measureid,cityfips,tractfips,short_question_text
2017,TX,Texas,Austin,Census Tract,BRFSS,Unhealthy Behaviors,4805000-48491020409,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,NA,NA,NA,*,Estimates suppressed for population less than 50,3,"
,  
(30.4728391003, -97.7570604006)",UNHBEH,BINGE,4805000,48491020409,Binge Drinking
2017,TX,Texas,Austin,Census Tract,BRFSS,Unhealthy Behaviors,4805000-48491020410,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.3,20.6,21.9,,,1484,"
,  
(30.4369838283, -97.7616139549)",UNHBEH,BINGE,4805000,48491020410,Binge Drinking
2017,TX,Texas,Austin,Census Tract,BRFSS,Unhealthy Behaviors,4805000-48491020411,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.2,20.3,22.1,,,157,"
,  
(30.4621936429, -97.7379195721)",UNHBEH,BINGE,4805000,48491020411,Binge Drinking
2017,TX,Texas,Austin,Census Tract,BRFSS,Unhealthy Behaviors,4805000-48491020508,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.8,23.1,24.6,,,4446,"
,  
(30.4884625037, -97.7760368725)",UNHBEH,BINGE,4805000,48491020508,Binge Drinking
2017,TX,Texas,Austin,Census Tract,BRFSS,Unhealthy Behaviors,4805000-48491020509,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.2,19.5,20.9,,,4014,"
,  
(30.5053345212, -97.7602090622)",UNHBEH,BINGE,4805000,48491020509,Binge Drinking
2017,TX,Texas,Austin,Census Tract,BRFSS,Unhealthy Behaviors,4805000-48491020510,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.8,18.3,19.5,,,3555,"
,  
(30.4935333283, -97.7625330584)",UNHBEH,BINGE,4805000,48491020510,Binge Drinking
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48209010901,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,NA,NA,NA,*,Estimates suppressed for population less than 50,2,"
,  
(30.1541323147, -97.9083324997)",HLTHOUT,BPHIGH,4805000,48209010901,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000101,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.8,22.8,25.1,,,3611,"
,  
(30.3231638088, -97.7532685324)",HLTHOUT,BPHIGH,4805000,48453000101,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000102,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.7,27.6,30.1,,,2552,"
,  
(30.3259687199, -97.7672291772)",HLTHOUT,BPHIGH,4805000,48453000102,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000203,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.4,12.9,14,,,1546,"
,  
(30.3126275309, -97.7366585578)",HLTHOUT,BPHIGH,4805000,48453000203,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000204,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.3,17.7,19.1,,,3009,"
,  
(30.3071669724, -97.7444637729)",HLTHOUT,BPHIGH,4805000,48453000204,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000205,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.2,16.5,18,,,3394,"
,  
(30.3261617411, -97.7343170626)",HLTHOUT,BPHIGH,4805000,48453000205,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000206,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.9,22.9,25.1,,,2687,"
,  
(30.326153574, -97.7435152927)",HLTHOUT,BPHIGH,4805000,48453000206,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000302,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.7,15.1,16.6,,,4939,"
,  
(30.3025595965, -97.7265034048)",HLTHOUT,BPHIGH,4805000,48453000302,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000304,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.8,14.3,15.3,,,3045,"
,  
(30.3093759729, -97.7169057003)",HLTHOUT,BPHIGH,4805000,48453000304,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000305,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.7,14.9,16.5,,,3223,"
,  
(30.3148722619, -97.7263019673)",HLTHOUT,BPHIGH,4805000,48453000305,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000306,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18,17.3,18.8,,,2697,"
,  
(30.2971560125, -97.7002733875)",HLTHOUT,BPHIGH,4805000,48453000306,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000307,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.9,20.1,21.7,,,1707,"
,  
(30.2970325018, -97.7125662163)",HLTHOUT,BPHIGH,4805000,48453000307,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000401,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.1,13.6,14.7,,,3574,"
,  
(30.288248219, -97.7250556275)",HLTHOUT,BPHIGH,4805000,48453000401,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000402,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.3,24.5,26.2,,,2606,"
,  
(30.2841414645, -97.7155188107)",HLTHOUT,BPHIGH,4805000,48453000402,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000500,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.1,13.3,15,,,4518,"
,  
(30.2960631844, -97.7341732747)",HLTHOUT,BPHIGH,4805000,48453000500,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000601,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.9,9.2,10.6,,,9207,"
,  
(30.2874118835, -97.7380441813)",HLTHOUT,BPHIGH,4805000,48453000601,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000603,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.2,10.2,12.1,,,7793,"
,  
(30.2919924148, -97.7462695279)",HLTHOUT,BPHIGH,4805000,48453000603,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000604,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.8,10.6,12.8,,,6496,"
,  
(30.2855339039, -97.7477273854)",HLTHOUT,BPHIGH,4805000,48453000604,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000700,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.1,20.3,22,,,1339,"
,  
(30.2776999882, -97.7411176287)",HLTHOUT,BPHIGH,4805000,48453000700,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000801,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33.8,32.7,34.9,,,1498,"
,  
(30.2669542063, -97.7014857394)",HLTHOUT,BPHIGH,4805000,48453000801,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000802,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,33,32.2,34,,,3067,"
,  
(30.273555417, -97.7079841529)",HLTHOUT,BPHIGH,4805000,48453000802,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000803,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.3,21.5,23.2,,,2429,"
,  
(30.2768113039, -97.7204656888)",HLTHOUT,BPHIGH,4805000,48453000803,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000804,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.4,28.4,30.3,,,2295,"
,  
(30.2700913502, -97.7219450124)",HLTHOUT,BPHIGH,4805000,48453000804,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000901,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.1,19.3,20.9,,,2027,"
,  
(30.2655679932, -97.7237401242)",HLTHOUT,BPHIGH,4805000,48453000901,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000902,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.6,25.4,27.7,,,5413,"
,  
(30.2591919575, -97.7159700432)",HLTHOUT,BPHIGH,4805000,48453000902,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001000,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.9,26.9,29,,,3656,"
,  
(30.2530553216, -97.7257084725)",HLTHOUT,BPHIGH,4805000,48453001000,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001100,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.2,19.4,21.1,,,5512,"
,  
(30.2662950547, -97.7424360537)",HLTHOUT,BPHIGH,4805000,48453001100,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001200,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.6,15.9,17.4,,,3836,"
,  
(30.2737247917, -97.7601218266)",HLTHOUT,BPHIGH,4805000,48453001200,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001303,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.4,20.3,22.5,,,2871,"
,  
(30.2593071583, -97.7636583064)",HLTHOUT,BPHIGH,4805000,48453001303,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001304,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19,18,20.1,,,3614,"
,  
(30.2484064505, -97.7734337153)",HLTHOUT,BPHIGH,4805000,48453001304,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001305,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.4,18.6,20.2,,,5488,"
,  
(30.2518891368, -97.755535235)",HLTHOUT,BPHIGH,4805000,48453001305,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001307,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.7,20.8,22.6,,,3512,"
,  
(30.2362246189, -97.7686582057)",HLTHOUT,BPHIGH,4805000,48453001307,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001308,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.1,20.4,21.8,,,2670,"
,  
(30.2325448034, -97.7618787936)",HLTHOUT,BPHIGH,4805000,48453001308,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001401,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.2,16.4,18,,,2981,"
,  
(30.2500756585, -97.7460413706)",HLTHOUT,BPHIGH,4805000,48453001401,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001402,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.3,19.3,21.3,,,2499,"
,  
(30.2436544693, -97.740570904)",HLTHOUT,BPHIGH,4805000,48453001402,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001403,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.3,24.4,26.4,,,1490,"
,  
(30.2399175637, -97.7350701079)",HLTHOUT,BPHIGH,4805000,48453001403,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001501,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25.8,24.5,27,,,4787,"
,  
(30.3465767365, -97.7433025334)",HLTHOUT,BPHIGH,4805000,48453001501,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001503,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.5,19.8,21.2,,,3875,"
,  
(30.3272588203, -97.7157698879)",HLTHOUT,BPHIGH,4805000,48453001503,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001504,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.5,22.5,24.5,,,3925,"
,  
(30.3465471667, -97.7250886708)",HLTHOUT,BPHIGH,4805000,48453001504,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001505,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.9,21,22.9,,,4061,"
,  
(30.3363798606, -97.7304218616)",HLTHOUT,BPHIGH,4805000,48453001505,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001602,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.1,15.5,16.8,,,3301,"
,  
(30.2855533127, -97.7759300983)",HLTHOUT,BPHIGH,4805000,48453001602,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001603,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.9,21.2,22.7,,,4405,"
,  
(30.2984241639, -97.7564451619)",HLTHOUT,BPHIGH,4805000,48453001603,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001604,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.6,25.7,27.6,,,3984,"
,  
(30.3028790531, -97.7732678485)",HLTHOUT,BPHIGH,4805000,48453001604,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001605,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.8,19.3,20.5,,,3743,"
,  
(30.2867724621, -97.7605749891)",HLTHOUT,BPHIGH,4805000,48453001605,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001606,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,44.5,43.5,45.5,,,383,"
,  
(30.3056734899, -97.7608257681)",HLTHOUT,BPHIGH,4805000,48453001606,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001705,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.5,26.6,28.4,,,4662,"
,  
(30.369711599, -97.7740377256)",HLTHOUT,BPHIGH,4805000,48453001705,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001706,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.7,23.7,25.8,,,3321,"
,  
(30.3825164181, -97.7554891237)",HLTHOUT,BPHIGH,4805000,48453001706,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001707,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.7,25.7,27.8,,,4305,"
,  
(30.3727904254, -97.746340078)",HLTHOUT,BPHIGH,4805000,48453001707,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001712,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.2,28.9,31.5,,,4008,"
,  
(30.2238522538, -97.7971960496)",HLTHOUT,BPHIGH,4805000,48453001712,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001713,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25,24,25.9,,,3986,"
,  
(30.2107942383, -97.8052968794)",HLTHOUT,BPHIGH,4805000,48453001713,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001714,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21,20.3,21.8,,,11332,"
,  
(30.4232100942, -97.8280150091)",HLTHOUT,BPHIGH,4805000,48453001714,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001716,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.6,21.6,23.7,,,4987,"
,  
(30.3892678952, -97.8029503466)",HLTHOUT,BPHIGH,4805000,48453001716,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001718,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.9,22,23.8,,,5442,"
,  
(30.3483038697, -97.7610247766)",HLTHOUT,BPHIGH,4805000,48453001718,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001719,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28,26.9,29.2,,,3793,"
,  
(30.3496481393, -97.7809337795)",HLTHOUT,BPHIGH,4805000,48453001719,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001722,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18,17.2,18.8,,,3592,"
,  
(30.3989182191, -97.7531633887)",HLTHOUT,BPHIGH,4805000,48453001722,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001728,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.7,22.8,24.7,,,6952,"
,  
(30.1957498764, -97.816558213)",HLTHOUT,BPHIGH,4805000,48453001728,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001729,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.3,20.4,22.1,,,4607,"
,  
(30.2027503265, -97.829376795)",HLTHOUT,BPHIGH,4805000,48453001729,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001737,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.2,19.5,21,,,9971,"
,  
(30.2146083411, -97.8797963828)",HLTHOUT,BPHIGH,4805000,48453001737,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001738,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,25,24.2,25.9,,,6647,"
,  
(30.2186732803, -97.859799421)",HLTHOUT,BPHIGH,4805000,48453001738,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001740,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.4,19.6,21.4,,,3764,"
,  
(30.1918324264, -97.8568183613)",HLTHOUT,BPHIGH,4805000,48453001740,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001742,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30,27.8,32,,,184,"
,  
(30.3610509528, -97.9204696959)",HLTHOUT,BPHIGH,4805000,48453001742,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001745,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.2,27,29.5,,,2322,"
,  
(30.4243915281, -97.7380184815)",HLTHOUT,BPHIGH,4805000,48453001745,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001746,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.2,21.4,23.1,,,3916,"
,  
(30.1860608718, -97.838251775)",HLTHOUT,BPHIGH,4805000,48453001746,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001747,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.1,25.2,27.1,,,5105,"
,  
(30.1807705165, -97.8245896819)",HLTHOUT,BPHIGH,4805000,48453001747,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001748,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.6,18.7,20.4,,,4954,"
,  
(30.1706708363, -97.8390678065)",HLTHOUT,BPHIGH,4805000,48453001748,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001749,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.4,18.7,20.2,,,5989,"
,  
(30.2303531901, -97.8443716395)",HLTHOUT,BPHIGH,4805000,48453001749,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001750,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.7,18.1,19.4,,,3869,"
,  
(30.2198633299, -97.8221972985)",HLTHOUT,BPHIGH,4805000,48453001750,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001751,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.5,30.6,32.5,,,2065,"
,  
(30.3628740707, -97.7577287173)",HLTHOUT,BPHIGH,4805000,48453001751,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001752,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.9,13.2,14.7,,,3583,"
,  
(30.3576197191, -97.7498287811)",HLTHOUT,BPHIGH,4805000,48453001752,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001753,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.6,12.1,13.3,,,1121,"
,  
(30.3908023394, -97.7388705343)",HLTHOUT,BPHIGH,4805000,48453001753,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001754,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24,23.3,24.9,,,4599,"
,  
(30.4065557514, -97.7373059981)",HLTHOUT,BPHIGH,4805000,48453001754,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001755,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24,23,25.1,,,5615,"
,  
(30.4091796804, -97.7784833883)",HLTHOUT,BPHIGH,4805000,48453001755,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001756,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.6,23.7,25.5,,,3997,"
,  
(30.4261408587, -97.7697726347)",HLTHOUT,BPHIGH,4805000,48453001756,High Blood Pressure
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001757,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.7,25.7,28,,,1934,"
,  
(30.3978196994, -97.7639427818)",HLTHOUT,BPHIGH,4805000,48453001757,High Blood Pressure
